,Unnamed: 0,text,llm,prompting,text_mod,tokens,num_words,is_sarcastic
393,2742,"З нетерпінням чекаю, коли почнеться сезон дощів та сльоти. Обожнюю ходити по калюжах і мерзнути.",gemini,zeroshot,"з нетерпінням чекаю, коли почнеться сезон дощів та сльоти. обожнюю ходити по калюжах і мерзнути.","['з', 'нетерпінням', 'чекаю', 'коли', 'почнеться', 'сезон', 'дощів', 'та', 'сльоти', 'обожнюю', 'ходити', 'по', 'калюжах', 'і', 'мерзнути']",15,1
394,2435,"Обожнюю громадський транспорт у годину пік. Ніщо так не зближує людей, як тісний контакт у задушливому вагоні.",gemini,zeroshot,"обожнюю громадський транспорт у годину пік. ніщо так не зближує людей, як тісний контакт у задушливому вагоні.","['обожнюю', 'громадський', 'транспорт', 'у', 'годину', 'пік', 'ніщо', 'так', 'не', 'зближує', 'людей', 'як', 'тісний', 'контакт', 'у', 'задушливому', 'вагоні']",17,1
395,2267,Цей товар точно вартий своїх грошей. Він же такий дорогий.,gemini,zeroshot,цей товар точно вартий своїх грошей. він же такий дорогий.,"['цей', 'товар', 'точно', 'вартий', 'своїх', 'грошей', 'він', 'же', 'такий', 'дорогий']",10,1
396,2494,"Мені подобається, коли в ліфті хтось натискає всі кнопки. Це ж так весело їздити вгору-вниз.",gemini,zeroshot,"мені подобається, коли в ліфті хтось натискає всі кнопки. це ж так весело їздити вгору-вниз.","['мені', 'подобається', 'коли', 'в', 'ліфті', 'хтось', 'натискає', 'всі', 'кнопки', 'це', 'ж', 'так', 'весело', 'їздити', 'вгору', 'вниз']",16,1
397,2348,"Звичайно, я пам'ятаю твій день народження. Хто ж може забути таку важливу дату?",gemini,zeroshot,"звичайно, я пам'ятаю твій день народження. хто ж може забути таку важливу дату?","['звичайно', 'я', ""пам'ятаю"", 'твій', 'день', 'народження', 'хто', 'ж', 'може', 'забути', 'таку', 'важливу', 'дату']",13,1
398,2404,"Звичайно, я зроблю це для тебе. Адже ти ніколи не просиш про допомогу.",gemini,zeroshot,"звичайно, я зроблю це для тебе. адже ти ніколи не просиш про допомогу.","['звичайно', 'я', 'зроблю', 'це', 'для', 'тебе', 'адже', 'ти', 'ніколи', 'не', 'просиш', 'про', 'допомогу']",13,1
399,2767,Мій улюблений вид спорту - перекладання справ на потім.,gemini,zeroshot,мій улюблений вид спорту - перекладання справ на потім.,"['мій', 'улюблений', 'вид', 'спорту', 'перекладання', 'справ', 'на', 'потім']",8,1
400,2489,"Мій улюблений вид спорту - це біг за автобусом, який щойно поїхав.",gemini,zeroshot,"мій улюблений вид спорту - це біг за автобусом, який щойно поїхав.","['мій', 'улюблений', 'вид', 'спорту', 'це', 'біг', 'за', 'автобусом', 'який', 'щойно', 'поїхав']",11,1
401,1937,"Так, я з радістю послухаю твою розповідь про те, як ти провів відпустку. В деталях.",gemini,zeroshot,"так, я з радістю послухаю твою розповідь про те, як ти провів відпустку. в деталях.","['так', 'я', 'з', 'радістю', 'послухаю', 'твою', 'розповідь', 'про', 'те', 'як', 'ти', 'провів', 'відпустку', 'в', 'деталях']",15,1
402,2514,"Мені подобається, коли люди розмовляють зі мною, коли я в навушниках. Це так приємно, коли тебе ігнорують.",gemini,zeroshot,"мені подобається, коли люди розмовляють зі мною, коли я в навушниках. це так приємно, коли тебе ігнорують.","['мені', 'подобається', 'коли', 'люди', 'розмовляють', 'зі', 'мною', 'коли', 'я', 'в', 'навушниках', 'це', 'так', 'приємно', 'коли', 'тебе', 'ігнорують']",17,1
403,2138,"Звісно, бери мою машину. Тільки будь обережний, вона трохи іржава і гальма не завжди працюють.",gemini,zeroshot,"звісно, бери мою машину. тільки будь обережний, вона трохи іржава і гальма не завжди працюють.","['звісно', 'бери', 'мою', 'машину', 'тільки', 'будь', 'обережний', 'вона', 'трохи', 'іржава', 'і', 'гальма', 'не', 'завжди', 'працюють']",15,1
404,2519,"Так, я знову забув вимкнути праску. Але ж нічого страшного, квартира сама себе не спалить.",gemini,zeroshot,"так, я знову забув вимкнути праску. але ж нічого страшного, квартира сама себе не спалить.","['так', 'я', 'знову', 'забув', 'вимкнути', 'праску', 'але', 'ж', 'нічого', 'страшного', 'квартира', 'сама', 'себе', 'не', 'спалить']",15,1
405,2535,"Так, твій спів – це щось неймовірне. Пташки за вікном у захопленні замовкли.",gemini,zeroshot,"так, твій спів – це щось неймовірне. пташки за вікном у захопленні замовкли.","['так', 'твій', 'спів', 'це', 'щось', 'неймовірне', 'пташки', 'за', 'вікном', 'у', 'захопленні', 'замовкли']",12,1
406,2068,"Я просто обожнюю, коли мене змушують чекати. Це так цікаво і пізнавально.",gemini,zeroshot,"я просто обожнюю, коли мене змушують чекати. це так цікаво і пізнавально.","['я', 'просто', 'обожнюю', 'коли', 'мене', 'змушують', 'чекати', 'це', 'так', 'цікаво', 'і', 'пізнавально']",12,1
407,2532,"Ну й погода сьогодні чудова. Особливо цей дощ зі снігом та вітер, що з ніг збиває.",gemini,zeroshot,"ну й погода сьогодні чудова. особливо цей дощ зі снігом та вітер, що з ніг збиває.","['ну', 'й', 'погода', 'сьогодні', 'чудова', 'особливо', 'цей', 'дощ', 'зі', 'снігом', 'та', 'вітер', 'що', 'з', 'ніг', 'збиває']",16,1
408,2419,"Я так радий, що ти розповів мені про свої плани на майбутнє. Тепер я знаю, чого мені не варто планувати.",gemini,zeroshot,"я так радий, що ти розповів мені про свої плани на майбутнє. тепер я знаю, чого мені не варто планувати.","['я', 'так', 'радий', 'що', 'ти', 'розповів', 'мені', 'про', 'свої', 'плани', 'на', 'майбутнє', 'тепер', 'я', 'знаю', 'чого', 'мені', 'не', 'варто', 'планувати']",20,1
409,2455,"Так, я завжди дотримуюся своїх обіцянок. Хіба що іноді, коли забуваю, що обіцяв.",gemini,zeroshot,"так, я завжди дотримуюся своїх обіцянок. хіба що іноді, коли забуваю, що обіцяв.","['так', 'я', 'завжди', 'дотримуюся', 'своїх', 'обіцянок', 'хіба', 'що', 'іноді', 'коли', 'забуваю', 'що', 'обіцяв']",13,1
410,2701,"Я просто обожнюю, коли ти говориш зі мною зверхньо.",gemini,zeroshot,"я просто обожнюю, коли ти говориш зі мною зверхньо.","['я', 'просто', 'обожнюю', 'коли', 'ти', 'говориш', 'зі', 'мною', 'зверхньо']",9,1
411,2867,"Я в повному захваті від твого почуття гумору. Особливо, коли ти жартуєш над моїми недоліками.",gemini,zeroshot,"я в повному захваті від твого почуття гумору. особливо, коли ти жартуєш над моїми недоліками.","['я', 'в', 'повному', 'захваті', 'від', 'твого', 'почуття', 'гумору', 'особливо', 'коли', 'ти', 'жартуєш', 'над', 'моїми', 'недоліками']",15,1
412,2748,"Так, я точно встигну все зробити за 5 хвилин. Я ж майстер багатозадачності.",gemini,zeroshot,"так, я точно встигну все зробити за 5 хвилин. я ж майстер багатозадачності.","['так', 'я', 'точно', 'встигну', 'все', 'зробити', 'за', 'хвилин', 'я', 'ж', 'майстер', 'багатозадачності']",12,1
413,2048,"Твоя логіка просто залізна. Я навіть не знаю, як з тобою сперечатися.",gemini,zeroshot,"твоя логіка просто залізна. я навіть не знаю, як з тобою сперечатися.","['твоя', 'логіка', 'просто', 'залізна', 'я', 'навіть', 'не', 'знаю', 'як', 'з', 'тобою', 'сперечатися']",12,1
414,2312,"Обожнюю, коли сусіди роблять ремонт о 7 ранку в неділю. Це допомагає прокинутися та почати день з позитиву.",gemini,zeroshot,"обожнюю, коли сусіди роблять ремонт о 7 ранку в неділю. це допомагає прокинутися та почати день з позитиву.","['обожнюю', 'коли', 'сусіди', 'роблять', 'ремонт', 'о', 'ранку', 'в', 'неділю', 'це', 'допомагає', 'прокинутися', 'та', 'почати', 'день', 'з', 'позитиву']",17,1
415,1961,"Так, я з радістю позичу тобі свою машину. Знаєш, в мене їх просто купа.",gemini,zeroshot,"так, я з радістю позичу тобі свою машину. знаєш, в мене їх просто купа.","['так', 'я', 'з', 'радістю', 'позичу', 'тобі', 'свою', 'машину', 'знаєш', 'в', 'мене', 'їх', 'просто', 'купа']",14,1
416,2087,"Моя улюблена розвага – це прибирання після вечірки, яку влаштували мої друзі.",gemini,zeroshot,"моя улюблена розвага – це прибирання після вечірки, яку влаштували мої друзі.","['моя', 'улюблена', 'розвага', 'це', 'прибирання', 'після', 'вечірки', 'яку', 'влаштували', 'мої', 'друзі']",11,1
417,2078,Обожнюю стояти в заторах. Це так розслабляє і дає можливість подумати про сенс життя.,gemini,zeroshot,обожнюю стояти в заторах. це так розслабляє і дає можливість подумати про сенс життя.,"['обожнюю', 'стояти', 'в', 'заторах', 'це', 'так', 'розслабляє', 'і', 'дає', 'можливість', 'подумати', 'про', 'сенс', 'життя']",14,1
418,2637,"Моя улюблена вправа – біг з перешкодами. Особливо, коли перешкоди – це люди в годину пік.",gemini,zeroshot,"моя улюблена вправа – біг з перешкодами. особливо, коли перешкоди – це люди в годину пік.","['моя', 'улюблена', 'вправа', 'біг', 'з', 'перешкодами', 'особливо', 'коли', 'перешкоди', 'це', 'люди', 'в', 'годину', 'пік']",14,1
419,2487,"Я просто щасливий, коли мій інтернет зависає під час важливої онлайн-конференції. Це додає адреналіну в моє життя.",gemini,zeroshot,"я просто щасливий, коли мій інтернет зависає під час важливої онлайн-конференції. це додає адреналіну в моє життя.","['я', 'просто', 'щасливий', 'коли', 'мій', 'інтернет', 'зависає', 'під', 'час', 'важливої', 'онлайн', 'конференції', 'це', 'додає', 'адреналіну', 'в', 'моє', 'життя']",18,1
420,2545,"Звісно, я пам'ятаю твоє день народження. Хіба можна забути таку знаменну дату?",gemini,zeroshot,"звісно, я пам'ятаю твоє день народження. хіба можна забути таку знаменну дату?","['звісно', 'я', ""пам'ятаю"", 'твоє', 'день', 'народження', 'хіба', 'можна', 'забути', 'таку', 'знаменну', 'дату']",12,1
421,2754,Ця сукня сидить на мені просто ідеально. Як мішок з картоплею.,gemini,zeroshot,ця сукня сидить на мені просто ідеально. як мішок з картоплею.,"['ця', 'сукня', 'сидить', 'на', 'мені', 'просто', 'ідеально', 'як', 'мішок', 'з', 'картоплею']",11,1
422,2017,"З нетерпінням чекаю, коли ж нарешті винайдуть літаючі машини. Щоб не стояти в заторах.",gemini,zeroshot,"з нетерпінням чекаю, коли ж нарешті винайдуть літаючі машини. щоб не стояти в заторах.","['з', 'нетерпінням', 'чекаю', 'коли', 'ж', 'нарешті', 'винайдуть', 'літаючі', 'машини', 'щоб', 'не', 'стояти', 'в', 'заторах']",14,1
423,2268,Ця дієта точно допоможе тобі схуднути. Вона ж така популярна.,gemini,zeroshot,ця дієта точно допоможе тобі схуднути. вона ж така популярна.,"['ця', 'дієта', 'точно', 'допоможе', 'тобі', 'схуднути', 'вона', 'ж', 'така', 'популярна']",10,1
424,2850,"Так, давай ще раз подивимося цей нудний фільм. Я ж нічого цікавішого в житті не бачила.",gemini,zeroshot,"так, давай ще раз подивимося цей нудний фільм. я ж нічого цікавішого в житті не бачила.","['так', 'давай', 'ще', 'раз', 'подивимося', 'цей', 'нудний', 'фільм', 'я', 'ж', 'нічого', 'цікавішого', 'в', 'житті', 'не', 'бачила']",16,1
425,2763,"З нетерпінням чекаю, коли винайдуть телепорт. А поки буду насолоджуватися ранковими поїздками в переповненому метро.",gemini,zeroshot,"з нетерпінням чекаю, коли винайдуть телепорт. а поки буду насолоджуватися ранковими поїздками в переповненому метро.","['з', 'нетерпінням', 'чекаю', 'коли', 'винайдуть', 'телепорт', 'а', 'поки', 'буду', 'насолоджуватися', 'ранковими', 'поїздками', 'в', 'переповненому', 'метро']",15,1
426,2417,"Ти такий пунктуальний, що я вже почав сумніватися у своєму годиннику.",gemini,zeroshot,"ти такий пунктуальний, що я вже почав сумніватися у своєму годиннику.","['ти', 'такий', 'пунктуальний', 'що', 'я', 'вже', 'почав', 'сумніватися', 'у', 'своєму', 'годиннику']",11,1
427,2208,Цей серіал – шедевр телебачення. Я ледь зміг додивитися першу серію.,gemini,zeroshot,цей серіал – шедевр телебачення. я ледь зміг додивитися першу серію.,"['цей', 'серіал', 'шедевр', 'телебачення', 'я', 'ледь', 'зміг', 'додивитися', 'першу', 'серію']",10,1
428,2927,"Я просто обожнюю, коли мені кажуть: ""Та заспокойся ти!"" Це так допомагає мені розслабитися.",gemini,zeroshot,"я просто обожнюю, коли мені кажуть: ""та заспокойся ти!"" це так допомагає мені розслабитися.","['я', 'просто', 'обожнюю', 'коли', 'мені', 'кажуть', 'та', 'заспокойся', 'ти', 'це', 'так', 'допомагає', 'мені', 'розслабитися']",14,1
429,2011,"З нетерпінням чекаю, коли ж нарешті винайдуть ліки від дурості. Але, боюся, їх не вистачить на всіх.",gemini,zeroshot,"з нетерпінням чекаю, коли ж нарешті винайдуть ліки від дурості. але, боюся, їх не вистачить на всіх.","['з', 'нетерпінням', 'чекаю', 'коли', 'ж', 'нарешті', 'винайдуть', 'ліки', 'від', 'дурості', 'але', 'боюся', 'їх', 'не', 'вистачить', 'на', 'всіх']",17,1
430,2310,"Як чудово, що існує плітки та інтриги. Без них життя було б надто нудним та передбачуваним.",gemini,zeroshot,"як чудово, що існує плітки та інтриги. без них життя було б надто нудним та передбачуваним.","['як', 'чудово', 'що', 'існує', 'плітки', 'та', 'інтриги', 'без', 'них', 'життя', 'було', 'б', 'надто', 'нудним', 'та', 'передбачуваним']",16,1
431,2184,"Я просто обожнюю, коли мої сусіди влаштовують ремонт о 6 ранку у вихідні. Це так бадьорить.",gemini,zeroshot,"я просто обожнюю, коли мої сусіди влаштовують ремонт о 6 ранку у вихідні. це так бадьорить.","['я', 'просто', 'обожнюю', 'коли', 'мої', 'сусіди', 'влаштовують', 'ремонт', 'о', 'ранку', 'у', 'вихідні', 'це', 'так', 'бадьорить']",15,1
432,2432,Моя дієта йде чудово. Я вже можу бачити своє відображення у тарілці з борщем.,gemini,zeroshot,моя дієта йде чудово. я вже можу бачити своє відображення у тарілці з борщем.,"['моя', 'дієта', 'йде', 'чудово', 'я', 'вже', 'можу', 'бачити', 'своє', 'відображення', 'у', 'тарілці', 'з', 'борщем']",14,1
433,2899,"Я просто обожнюю, коли люди говорять по телефону в громадському транспорті, голосно обговорюючи свої особисті проблеми. Це так цікаво!",gemini,zeroshot,"я просто обожнюю, коли люди говорять по телефону в громадському транспорті, голосно обговорюючи свої особисті проблеми. це так цікаво!","['я', 'просто', 'обожнюю', 'коли', 'люди', 'говорять', 'по', 'телефону', 'в', 'громадському', 'транспорті', 'голосно', 'обговорюючи', 'свої', 'особисті', 'проблеми', 'це', 'так', 'цікаво']",19,1
434,2607,"Обожнюю, коли в магазині немає потрібного мені товару. Це так допомагає розвинути креативність.",gemini,zeroshot,"обожнюю, коли в магазині немає потрібного мені товару. це так допомагає розвинути креативність.","['обожнюю', 'коли', 'в', 'магазині', 'немає', 'потрібного', 'мені', 'товару', 'це', 'так', 'допомагає', 'розвинути', 'креативність']",13,1
435,2118,"Звісно, я завжди уважно слухаю, що мені говорять. Особливо, коли це нецікаво.",gemini,zeroshot,"звісно, я завжди уважно слухаю, що мені говорять. особливо, коли це нецікаво.","['звісно', 'я', 'завжди', 'уважно', 'слухаю', 'що', 'мені', 'говорять', 'особливо', 'коли', 'це', 'нецікаво']",12,1
436,2380,"Ти такий розумний, що аж страшно. Невже не боляче носити таку велику голову?",gemini,zeroshot,"ти такий розумний, що аж страшно. невже не боляче носити таку велику голову?","['ти', 'такий', 'розумний', 'що', 'аж', 'страшно', 'невже', 'не', 'боляче', 'носити', 'таку', 'велику', 'голову']",13,1
437,2642,Обожнюю спілкуватися з телефонними ботами. Вони такі розуміючі та емпатичні.,gemini,zeroshot,обожнюю спілкуватися з телефонними ботами. вони такі розуміючі та емпатичні.,"['обожнюю', 'спілкуватися', 'з', 'телефонними', 'ботами', 'вони', 'такі', 'розуміючі', 'та', 'емпатичні']",10,1
438,2477,"Так, я завжди відповідаю на повідомлення. Хіба що іноді, коли забуваю, що у мене є телефон.",gemini,zeroshot,"так, я завжди відповідаю на повідомлення. хіба що іноді, коли забуваю, що у мене є телефон.","['так', 'я', 'завжди', 'відповідаю', 'на', 'повідомлення', 'хіба', 'що', 'іноді', 'коли', 'забуваю', 'що', 'у', 'мене', 'є', 'телефон']",16,1
439,2588,Обожнюю прокидатися о 6 ранку від будівельних робіт за вікном. Що може бути краще для бадьорого початку дня?,gemini,zeroshot,обожнюю прокидатися о 6 ранку від будівельних робіт за вікном. що може бути краще для бадьорого початку дня?,"['обожнюю', 'прокидатися', 'о', 'ранку', 'від', 'будівельних', 'робіт', 'за', 'вікном', 'що', 'може', 'бути', 'краще', 'для', 'бадьорого', 'початку', 'дня']",17,1
440,2636,"Так, я завжди з радістю слухаю розповіді про чужі сни. Це ж так цікаво!",gemini,zeroshot,"так, я завжди з радістю слухаю розповіді про чужі сни. це ж так цікаво!","['так', 'я', 'завжди', 'з', 'радістю', 'слухаю', 'розповіді', 'про', 'чужі', 'сни', 'це', 'ж', 'так', 'цікаво']",14,1
441,2385,"Я просто обожнюю, коли ти мені перебиваєш. Це так додає динаміки розмові.",gemini,zeroshot,"я просто обожнюю, коли ти мені перебиваєш. це так додає динаміки розмові.","['я', 'просто', 'обожнюю', 'коли', 'ти', 'мені', 'перебиваєш', 'це', 'так', 'додає', 'динаміки', 'розмові']",12,1
442,2807,"Я завжди знаходжу спільну мову з людьми. Особливо, коли вони мовчать.",gemini,zeroshot,"я завжди знаходжу спільну мову з людьми. особливо, коли вони мовчать.","['я', 'завжди', 'знаходжу', 'спільну', 'мову', 'з', 'людьми', 'особливо', 'коли', 'вони', 'мовчать']",11,1
443,2803,"Так, я вже йду. Ще тільки 5 хвилин… і ще 5… і ще трошки.",gemini,zeroshot,"так, я вже йду. ще тільки 5 хвилин… і ще 5… і ще трошки.","['так', 'я', 'вже', 'йду', 'ще', 'тільки', 'хвилин', 'і', 'ще', 'і', 'ще', 'трошки']",12,1
444,2375,"Звичайно, я можу зробити все сам. Я ж супермен.",gemini,zeroshot,"звичайно, я можу зробити все сам. я ж супермен.","['звичайно', 'я', 'можу', 'зробити', 'все', 'сам', 'я', 'ж', 'супермен']",9,1
445,2712,"Я просто мрію про те, щоб ти ще раз заспівав мені пісню.",gemini,zeroshot,"я просто мрію про те, щоб ти ще раз заспівав мені пісню.","['я', 'просто', 'мрію', 'про', 'те', 'щоб', 'ти', 'ще', 'раз', 'заспівав', 'мені', 'пісню']",12,1
446,2663,"Обожнюю, коли мене критикують. Це так допомагає мені рости та розвиватися.",gemini,zeroshot,"обожнюю, коли мене критикують. це так допомагає мені рости та розвиватися.","['обожнюю', 'коли', 'мене', 'критикують', 'це', 'так', 'допомагає', 'мені', 'рости', 'та', 'розвиватися']",11,1
447,2322,"Як чудово, що існує бюрократія. Завдяки їй можна відчути себе маленьким та безсилим.",gemini,zeroshot,"як чудово, що існує бюрократія. завдяки їй можна відчути себе маленьким та безсилим.","['як', 'чудово', 'що', 'існує', 'бюрократія', 'завдяки', 'їй', 'можна', 'відчути', 'себе', 'маленьким', 'та', 'безсилим']",13,1
448,2114,"Обожнюю, коли в магазині немає здачі. Це так стимулює розвиток математичних здібностей.",gemini,zeroshot,"обожнюю, коли в магазині немає здачі. це так стимулює розвиток математичних здібностей.","['обожнюю', 'коли', 'в', 'магазині', 'немає', 'здачі', 'це', 'так', 'стимулює', 'розвиток', 'математичних', 'здібностей']",12,1
449,1993,"Звісно, я не проти, щоб ти позичив у мене грошей. Я ж мільйонер.",gemini,zeroshot,"звісно, я не проти, щоб ти позичив у мене грошей. я ж мільйонер.","['звісно', 'я', 'не', 'проти', 'щоб', 'ти', 'позичив', 'у', 'мене', 'грошей', 'я', 'ж', 'мільйонер']",13,1
450,2623,"Обожнюю, коли в інтернеті повільна швидкість. Це так допомагає навчитися терпінню.",gemini,zeroshot,"обожнюю, коли в інтернеті повільна швидкість. це так допомагає навчитися терпінню.","['обожнюю', 'коли', 'в', 'інтернеті', 'повільна', 'швидкість', 'це', 'так', 'допомагає', 'навчитися', 'терпінню']",11,1
451,2708,"Звичайно, розкажи мені ще про свою роботу. Це так цікаво.",gemini,zeroshot,"звичайно, розкажи мені ще про свою роботу. це так цікаво.","['звичайно', 'розкажи', 'мені', 'ще', 'про', 'свою', 'роботу', 'це', 'так', 'цікаво']",10,1
452,2366,"Як чудово, що знову загубив ключі! Це така захоплююча пригода - шукати їх.",gemini,zeroshot,"як чудово, що знову загубив ключі! це така захоплююча пригода - шукати їх.","['як', 'чудово', 'що', 'знову', 'загубив', 'ключі', 'це', 'така', 'захоплююча', 'пригода', 'шукати', 'їх']",12,1
453,2609,"Я просто в захваті від того, що мій сусід знову слухає гучну музику о 3 годині ночі. Це так допомагає мені розслабитися.",gemini,zeroshot,"я просто в захваті від того, що мій сусід знову слухає гучну музику о 3 годині ночі. це так допомагає мені розслабитися.","['я', 'просто', 'в', 'захваті', 'від', 'того', 'що', 'мій', 'сусід', 'знову', 'слухає', 'гучну', 'музику', 'о', 'годині', 'ночі', 'це', 'так', 'допомагає', 'мені', 'розслабитися']",21,1
454,2686,"Нічого страшного, що ти спізнився на годину. Я обожнюю чекати.",gemini,zeroshot,"нічого страшного, що ти спізнився на годину. я обожнюю чекати.","['нічого', 'страшного', 'що', 'ти', 'спізнився', 'на', 'годину', 'я', 'обожнюю', 'чекати']",10,1
455,2141,"Так, я з радістю послухаю твою розповідь про те, як ти чудово провів час на відпочинку, поки я працював.",gemini,zeroshot,"так, я з радістю послухаю твою розповідь про те, як ти чудово провів час на відпочинку, поки я працював.","['так', 'я', 'з', 'радістю', 'послухаю', 'твою', 'розповідь', 'про', 'те', 'як', 'ти', 'чудово', 'провів', 'час', 'на', 'відпочинку', 'поки', 'я', 'працював']",19,1
456,2071,"Звичайно, я можу тобі допомогти з цим завданням. Я ж геній.",gemini,zeroshot,"звичайно, я можу тобі допомогти з цим завданням. я ж геній.","['звичайно', 'я', 'можу', 'тобі', 'допомогти', 'з', 'цим', 'завданням', 'я', 'ж', 'геній']",11,1
457,2721,"Звичайно, я з радістю піду з тобою на шопінг. Я просто обожнюю витрачати гроші.",gemini,zeroshot,"звичайно, я з радістю піду з тобою на шопінг. я просто обожнюю витрачати гроші.","['звичайно', 'я', 'з', 'радістю', 'піду', 'з', 'тобою', 'на', 'шопінг', 'я', 'просто', 'обожнюю', 'витрачати', 'гроші']",14,1
458,2354,"Я просто обожнюю, коли в літаку плачуть діти. Це додає особливої атмосфери подорожі.",gemini,zeroshot,"я просто обожнюю, коли в літаку плачуть діти. це додає особливої атмосфери подорожі.","['я', 'просто', 'обожнюю', 'коли', 'в', 'літаку', 'плачуть', 'діти', 'це', 'додає', 'особливої', 'атмосфери', 'подорожі']",13,1
459,2614,"Так, я знову забула вимкнути праску. Що може бути краще, ніж повертатися додому з думкою про пожежу?",gemini,zeroshot,"так, я знову забула вимкнути праску. що може бути краще, ніж повертатися додому з думкою про пожежу?","['так', 'я', 'знову', 'забула', 'вимкнути', 'праску', 'що', 'може', 'бути', 'краще', 'ніж', 'повертатися', 'додому', 'з', 'думкою', 'про', 'пожежу']",17,1
460,2232,Ігноруй поради лікаря. Ти ж сам знаєш краще.,gemini,zeroshot,ігноруй поради лікаря. ти ж сам знаєш краще.,"['ігноруй', 'поради', 'лікаря', 'ти', 'ж', 'сам', 'знаєш', 'краще']",8,1
461,2227,"Так, купи ще одну пару взуття. Тобі ж нікуди гроші дівати.",gemini,zeroshot,"так, купи ще одну пару взуття. тобі ж нікуди гроші дівати.","['так', 'купи', 'ще', 'одну', 'пару', 'взуття', 'тобі', 'ж', 'нікуди', 'гроші', 'дівати']",11,1
462,2699,"Звичайно, я з радістю позичу тобі грошей. Я знаю, що ти ніколи їх не повернеш.",gemini,zeroshot,"звичайно, я з радістю позичу тобі грошей. я знаю, що ти ніколи їх не повернеш.","['звичайно', 'я', 'з', 'радістю', 'позичу', 'тобі', 'грошей', 'я', 'знаю', 'що', 'ти', 'ніколи', 'їх', 'не', 'повернеш']",15,1
463,2802,"Цей звіт я написав за 5 хвилин. Можна подумати, що я цілий тиждень над ним працював.",gemini,zeroshot,"цей звіт я написав за 5 хвилин. можна подумати, що я цілий тиждень над ним працював.","['цей', 'звіт', 'я', 'написав', 'за', 'хвилин', 'можна', 'подумати', 'що', 'я', 'цілий', 'тиждень', 'над', 'ним', 'працював']",15,1
464,2798,"Звісно, я уважно слухав. А чому ти питаєш?",gemini,zeroshot,"звісно, я уважно слухав. а чому ти питаєш?","['звісно', 'я', 'уважно', 'слухав', 'а', 'чому', 'ти', 'питаєш']",8,1
465,2250,Будь заздрісним. Це ж так мотивує.,gemini,zeroshot,будь заздрісним. це ж так мотивує.,"['будь', 'заздрісним', 'це', 'ж', 'так', 'мотивує']",6,1
466,2887,Я в повному захваті від твоєї здатності ніколи не вибачатися. Це так мужньо.,gemini,zeroshot,я в повному захваті від твоєї здатності ніколи не вибачатися. це так мужньо.,"['я', 'в', 'повному', 'захваті', 'від', 'твоєї', 'здатності', 'ніколи', 'не', 'вибачатися', 'це', 'так', 'мужньо']",13,1
467,2778,"Так, я точно знаю, що роблю. Просто іноді здається, що ні.",gemini,zeroshot,"так, я точно знаю, що роблю. просто іноді здається, що ні.","['так', 'я', 'точно', 'знаю', 'що', 'роблю', 'просто', 'іноді', 'здається', 'що', 'ні']",11,1
468,2859,"Я просто щаслива, що ти постійно спізнюєшся. Це дає мені можливість насолодитися самотністю.",gemini,zeroshot,"я просто щаслива, що ти постійно спізнюєшся. це дає мені можливість насолодитися самотністю.","['я', 'просто', 'щаслива', 'що', 'ти', 'постійно', 'спізнюєшся', 'це', 'дає', 'мені', 'можливість', 'насолодитися', 'самотністю']",13,1
469,2499,"Так, я знову проспав. Але ж хто рано встає, тому Бог дає.",gemini,zeroshot,"так, я знову проспав. але ж хто рано встає, тому бог дає.","['так', 'я', 'знову', 'проспав', 'але', 'ж', 'хто', 'рано', 'встає', 'тому', 'бог', 'дає']",12,1
470,2718,"Звичайно, я з радістю допоможу тобі з прибиранням. Я просто обожнюю бруд і пил.",gemini,zeroshot,"звичайно, я з радістю допоможу тобі з прибиранням. я просто обожнюю бруд і пил.","['звичайно', 'я', 'з', 'радістю', 'допоможу', 'тобі', 'з', 'прибиранням', 'я', 'просто', 'обожнюю', 'бруд', 'і', 'пил']",14,1
471,2862,"Я в повному захваті від твого вміння керувати автомобілем. Особливо, коли ти їздиш на червоне світло.",gemini,zeroshot,"я в повному захваті від твого вміння керувати автомобілем. особливо, коли ти їздиш на червоне світло.","['я', 'в', 'повному', 'захваті', 'від', 'твого', 'вміння', 'керувати', 'автомобілем', 'особливо', 'коли', 'ти', 'їздиш', 'на', 'червоне', 'світло']",16,1
472,2022,"Вау, ти такий оптиміст! Навіть коли все погано, ти знаходиш позитивні моменти.",gemini,zeroshot,"вау, ти такий оптиміст! навіть коли все погано, ти знаходиш позитивні моменти.","['вау', 'ти', 'такий', 'оптиміст', 'навіть', 'коли', 'все', 'погано', 'ти', 'знаходиш', 'позитивні', 'моменти']",12,1
473,2020,"З нетерпінням чекаю, коли ж нарешті винайдуть ліки від старості. Але, боюся, тоді я буду жити вічно.",gemini,zeroshot,"з нетерпінням чекаю, коли ж нарешті винайдуть ліки від старості. але, боюся, тоді я буду жити вічно.","['з', 'нетерпінням', 'чекаю', 'коли', 'ж', 'нарешті', 'винайдуть', 'ліки', 'від', 'старості', 'але', 'боюся', 'тоді', 'я', 'буду', 'жити', 'вічно']",17,1
474,2546,Ти такий сильний та мужній! Навіть комар тебе боїться.,gemini,zeroshot,ти такий сильний та мужній! навіть комар тебе боїться.,"['ти', 'такий', 'сильний', 'та', 'мужній', 'навіть', 'комар', 'тебе', 'боїться']",9,1
