ConvThread,MessageID,Date,Message,UserID
98,28225,2023-05-23,"О сарказм,дякую)",387241939
99,25100,2023-05-19,"загуглив. все одно не розумію мотивації ваших слів.

я не казав і не натякав на те, що на дитину треба забити хуй. лише зауважив, що дитині може бути важко усвідомити зміст віршів, і надати їм перевагу над чимось іншим

тож той ваш ""сарказм"" то виключно ваша особиста думка. мабуть, у вас якась травма на цю тему? розумію, не хвилюйтесь, все буде гаразд 😁😁😁",1143388144
100,23652,2023-05-18,"То зрозуміло, то був сарказм.",490751356
101,22071,2023-05-16,"Ну кому не смішно, може посидіти поплакати. Особливо ті школярики, які ще не розуміють сарказму",5229742943
102,21466,2023-05-15,"""Упродовж 2021 року незаконна діяльність фігурантів завдала державі збитків у понад 4,2 млрд грн., а загальна сума завданих збитків може перевищувати 18 млрд"" коли такі новини, то точно сивочолий ще президент",356456129
102,21467,2023-05-15,Президентські вибори були в 2019,502083401
102,21469,2023-05-15,Тому я пишу відповідь людині с сарказмом що він не президент вже 4 роки(дякую я пам'ятаю я ходив на вибори),356456129
103,18849,2023-05-11,"Я сподіваюсь це сарказм? Інакше, я широ бажаю, щоб Вас чи ваших рідних оперувала людина, яка нафотошопила собі диплом хірурга",1300036027
104,17263,2023-05-08,це ж сарказм був ну,335520058
105,16308,2023-05-07,- в кінці там (SKZM- сарказм …,527880671
106,11018,2023-04-28,"Не думаю. При ''тому'' хуло не напав все ж таки. Яник втік і врятував Україну... Деякою мірою ''риги'' були кращі (сарказм). Вони були запроданці, але освідчені, а це ж - примітивне Шапіто ! Риги мабуть в шоці, що так можна було🤪",5119821613
107,8606,2023-04-25,"бо там теж більшість складу гравці українського походження, як і в цій команді. ПС. якщо що це сарказм",487715688
108,5350,2023-04-20,"Тю, нашо ті яхти? Це ж не перший раз, коли Ілюша викидає гроші на вітер. Він так бачить.",917421744
108,5370,2023-04-20,"то був сарказм. А якщо серйозно, то чому ви думаєте що цей політ ніколи не окупиться? бо колись казали що й саджати перший ступінь погана ідея, яка ніколи не окупиться. А зараз можна порівняти скільки кг вивели на орбіту SpaceX в цьому році і скільки всі решта разом узяті. І результат буде не на користь всіх решта))",874101884
108,5377,2023-04-20,"Дякую, пояснили. А самому не прийшла у голову мисля, що то був юмор?) Як на мене,  дуже гарні гроші на вітер) ну, сарказЬм, так сарказм)",917421744
109,5341,2023-04-20,"точно, нема шоб купити собі яхту чи якийсь острів в океані як всі нормальні люди",874101884
109,5350,2023-04-20,"Тю, нашо ті яхти? Це ж не перший раз, коли Ілюша викидає гроші на вітер. Він так бачить.",917421744
109,5370,2023-04-20,"то був сарказм. А якщо серйозно, то чому ви думаєте що цей політ ніколи не окупиться? бо колись казали що й саджати перший ступінь погана ідея, яка ніколи не окупиться. А зараз можна порівняти скільки кг вивели на орбіту SpaceX в цьому році і скільки всі решта разом узяті. І результат буде не на користь всіх решта))",874101884
110,4877,2023-04-20,"Так, все ж таки, що то було 🤔
""...летіло - не впало, а так загуло...""🤬",5024665897
110,4880,2023-04-20,"Та вже всі знають, що метеорит. Хіба воно ще й гуло? Не тільки світило?)",917421744
110,4883,2023-04-20,Це був сарказм про вашу дискусію🙄,5024665897
111,4805,2023-04-20,"це сарказм, чи ви реально думаєте, що вони мусять нас кликати ледь не на колінах , а не ми прагнути приєднатися? Тим паче, воюючу країну вони не приймуть, а от по перемозі вже у нас в руках м'яч і наш час-тайм аби заскочити у альянс",861647912
112,3918,2023-04-19,"У тому і вся суть) Наявність піхви дає право на свідомий вибір - вступати в лави ЗСУ, чи пити коктель десь на березі Середземного. І як не дивно(сарказм), громадян з піхвою, такий порядок речей влаштовує.",250622820
113,3580,2023-04-19,"цікаво,а за шо люди його захейтили..? типу,якщо ти батюшка ,то танцювати не можна чи шо",416447847
113,3600,2023-04-19,"Та ж піст... Не гоже тако парафіянам дурниці показувати. То ж то цирк натуральний, яка в тому мораль ? Якщо священик такий-о несерйозний то шо про паству можна сказати ? Всі поголовно у гріхови",1024015272
113,3738,2023-04-19,"Це сарказм, чи у вас деякі проблеми з розумінням тексту?)",539192691
114,3203,2023-04-18,"Для таких людей терапевт хороша міра покарання) (це не сарказм, зазвичай вони їх бояться)",497971308
115,1347,2023-04-15,Бог тєрпєл і нам вєлєл,456967002
115,1368,2023-04-15,Ти мабуть не бачила як страждають невиліковні на останній стадії коли вже і морфін не допомогає..,5039816356
115,1370,2023-04-15,То ж сарказм був,351818094
116,148125,2023-12-15,"<fat_sarcasm>
Та забороняйте вже геть усе: фейсбук, телеграм, тікток, інстаграм, онліфанс, вімео, ютуб...

Нащо навчати медіа-грамотності? Краще все заблокувати =) І дати волю новим амбітним стартапам від хот-хайп розробників!

(згадує часи weua)
</fat_sarcasm>",137312462
117,113442,2023-09-29,,391588657
118,103581,2023-09-11,Аж два (sarcasm),5212544919
