,Unnamed: 0,text,llm,prompting,text_mod,tokens,num_words,is_sarcastic
380,5356,"Ой, історія про те, як твоя собака щось з'їла вдома, дійсно повинна стати книгою.",openai,zeroshot,"ой, історія про те, як твоя собака щось з'їла вдома, дійсно повинна стати книгою.","['ой', 'історія', 'про', 'те', 'як', 'твоя', 'собака', 'щось', ""з'їла"", 'вдома', 'дійсно', 'повинна', 'стати', 'книгою']",14,1
381,5095,"Чудово, що ти вирішив почати відновлення в квартирі о 7 ранку в суботу. Як же без цього звуку перфоратора?",openai,zeroshot,"чудово, що ти вирішив почати відновлення в квартирі о 7 ранку в суботу. як же без цього звуку перфоратора?","['чудово', 'що', 'ти', 'вирішив', 'почати', 'відновлення', 'в', 'квартирі', 'о', 'ранку', 'в', 'суботу', 'як', 'же', 'без', 'цього', 'звуку', 'перфоратора']",18,1
382,4647,"Ага, щоденники — це точно те, що читає кожна людина кожен день.",openai,zeroshot,"ага, щоденники — це точно те, що читає кожна людина кожен день.","['ага', 'щоденники', 'це', 'точно', 'те', 'що', 'читає', 'кожна', 'людина', 'кожен', 'день']",11,1
383,5083,"Так, я в захваті від кожної хвилини, проведеної в пробці. Чудова нагода послухати всі пісні плейлиста по п'ять разів.",openai,zeroshot,"так, я в захваті від кожної хвилини, проведеної в пробці. чудова нагода послухати всі пісні плейлиста по п'ять разів.","['так', 'я', 'в', 'захваті', 'від', 'кожної', 'хвилини', 'проведеної', 'в', 'пробці', 'чудова', 'нагода', 'послухати', 'всі', 'пісні', 'плейлиста', 'по', ""п'ять"", 'разів']",19,1
384,5304,"Без сумніву, поставити будильник на 3 ночі, щоб переглянути спортивний матч – це високоенергетичний спосіб завершити день.",openai,zeroshot,"без сумніву, поставити будильник на 3 ночі, щоб переглянути спортивний матч – це високоенергетичний спосіб завершити день.","['без', 'сумніву', 'поставити', 'будильник', 'на', 'ночі', 'щоб', 'переглянути', 'спортивний', 'матч', 'це', 'високоенергетичний', 'спосіб', 'завершити', 'день']",15,1
385,4991,"Яке здивування, що твоя нова дієта магічно не спрацювала за два дні.",openai,zeroshot,"яке здивування, що твоя нова дієта магічно не спрацювала за два дні.","['яке', 'здивування', 'що', 'твоя', 'нова', 'дієта', 'магічно', 'не', 'спрацювала', 'за', 'два', 'дні']",12,1
386,5261,"Мені так подобаються твої музичні плейлисти на вечірки – особливо та частина, коли грає одна і та ж пісня цілу годину.",openai,zeroshot,"мені так подобаються твої музичні плейлисти на вечірки – особливо та частина, коли грає одна і та ж пісня цілу годину.","['мені', 'так', 'подобаються', 'твої', 'музичні', 'плейлисти', 'на', 'вечірки', 'особливо', 'та', 'частина', 'коли', 'грає', 'одна', 'і', 'та', 'ж', 'пісня', 'цілу', 'годину']",20,1
387,5125,"Неймовірно, черга в кафе аж на вулицю, ну точно зараз в це кафе їдуть за кращим кавою міста.",openai,zeroshot,"неймовірно, черга в кафе аж на вулицю, ну точно зараз в це кафе їдуть за кращим кавою міста.","['неймовірно', 'черга', 'в', 'кафе', 'аж', 'на', 'вулицю', 'ну', 'точно', 'зараз', 'в', 'це', 'кафе', 'їдуть', 'за', 'кращим', 'кавою', 'міста']",18,1
388,4816,"Я вважаю, що забування паролів – це відмінний спосіб тренувати пам'ять.",openai,zeroshot,"я вважаю, що забування паролів – це відмінний спосіб тренувати пам'ять.","['я', 'вважаю', 'що', 'забування', 'паролів', 'це', 'відмінний', 'спосіб', 'тренувати', ""пам'ять""]",10,1
389,4960,"Розповідаючи ті ж самі історії на кожній зустрічі, ти точно збережеш нас у напрузі.",openai,zeroshot,"розповідаючи ті ж самі історії на кожній зустрічі, ти точно збережеш нас у напрузі.","['розповідаючи', 'ті', 'ж', 'самі', 'історії', 'на', 'кожній', 'зустрічі', 'ти', 'точно', 'збережеш', 'нас', 'у', 'напрузі']",14,1
390,4883,"Чудово, ще один coronavirus lockdown, я саме скучив за стінами свого будинку!",openai,zeroshot,"чудово, ще один  , я саме скучив за стінами свого будинку!","['чудово', 'ще', 'один', 'я', 'саме', 'скучив', 'за', 'стінами', 'свого', 'будинку']",10,1
391,5139,"О, мій сусід знову вирішив влаштувати вечірку в понеділок ввечері. Він точно знає, коли треба!",openai,zeroshot,"о, мій сусід знову вирішив влаштувати вечірку в понеділок ввечері. він точно знає, коли треба!","['о', 'мій', 'сусід', 'знову', 'вирішив', 'влаштувати', 'вечірку', 'в', 'понеділок', 'ввечері', 'він', 'точно', 'знає', 'коли', 'треба']",15,1
392,5128,"Ага, ще один день, наповнений зустрічами, які абсолютно ні до чого не ведуть. Кайф!",openai,zeroshot,"ага, ще один день, наповнений зустрічами, які абсолютно ні до чого не ведуть. кайф!","['ага', 'ще', 'один', 'день', 'наповнений', 'зустрічами', 'які', 'абсолютно', 'ні', 'до', 'чого', 'не', 'ведуть', 'кайф']",14,1
393,5003,От веселощі – обговорювати погоду по декілька разів на день.,openai,zeroshot,от веселощі – обговорювати погоду по декілька разів на день.,"['от', 'веселощі', 'обговорювати', 'погоду', 'по', 'декілька', 'разів', 'на', 'день']",9,1
394,5423,"Ну правда, твоєю найкращою якістю є твоя незмінна здатність до самозакоханості.",openai,zeroshot,"ну правда, твоєю найкращою якістю є твоя незмінна здатність до самозакоханості.","['ну', 'правда', 'твоєю', 'найкращою', 'якістю', 'є', 'твоя', 'незмінна', 'здатність', 'до', 'самозакоханості']",11,1
395,4718,"Звісно, я обожнюю коли казки програють нашим улюбленим фільмам в кінотеатрах.",openai,zeroshot,"звісно, я обожнюю коли казки програють нашим улюбленим фільмам в кінотеатрах.","['звісно', 'я', 'обожнюю', 'коли', 'казки', 'програють', 'нашим', 'улюбленим', 'фільмам', 'в', 'кінотеатрах']",11,1
396,4848,"Було б дивно, якби ти колись сказав щось позитивне, але хто ми такі, щоб судити?",openai,zeroshot,"було б дивно, якби ти колись сказав щось позитивне, але хто ми такі, щоб судити?","['було', 'б', 'дивно', 'якби', 'ти', 'колись', 'сказав', 'щось', 'позитивне', 'але', 'хто', 'ми', 'такі', 'щоб', 'судити']",15,1
397,5144,"Ой, так, я завжди хотів мати сусіда, який грає на барабанах в 6 ранку. Як вчасно!",openai,zeroshot,"ой, так, я завжди хотів мати сусіда, який грає на барабанах в 6 ранку. як вчасно!","['ой', 'так', 'я', 'завжди', 'хотів', 'мати', 'сусіда', 'який', 'грає', 'на', 'барабанах', 'в', 'ранку', 'як', 'вчасно']",15,1
398,5368,"О так, цей новий смартфон такий доступний, лише місячна зарплата!",openai,zeroshot,"о так, цей новий смартфон такий доступний, лише місячна зарплата!","['о', 'так', 'цей', 'новий', 'смартфон', 'такий', 'доступний', 'лише', 'місячна', 'зарплата']",10,1
399,5403,"Ну, в тебе точно найвищий розум у вікно, коли мова заходить про глупоту.",openai,zeroshot,"ну, в тебе точно найвищий розум у вікно, коли мова заходить про глупоту.","['ну', 'в', 'тебе', 'точно', 'найвищий', 'розум', 'у', 'вікно', 'коли', 'мова', 'заходить', 'про', 'глупоту']",13,1
400,5439,"Вау, знову запізнився. Ти стільки робиш для того, щоб підтримувати стереотипи про свою непунктуальність!",openai,zeroshot,"вау, знову запізнився. ти стільки робиш для того, щоб підтримувати стереотипи про свою непунктуальність!","['вау', 'знову', 'запізнився', 'ти', 'стільки', 'робиш', 'для', 'того', 'щоб', 'підтримувати', 'стереотипи', 'про', 'свою', 'непунктуальність']",14,1
401,5465,"Я вірю, що зір нашої команди – це п’ятничні вечірні наради. Хто б сперечався?",openai,zeroshot,"я вірю, що зір нашої команди – це п’ятничні вечірні наради. хто б сперечався?","['я', 'вірю', 'що', 'зір', 'нашої', 'команди', 'це', 'п’ятничні', 'вечірні', 'наради', 'хто', 'б', 'сперечався']",13,1
402,4964,"Вже минуло дві години? Чудово, час повністю перезавантажити комп'ютер, як завжди!",openai,zeroshot,"вже минуло дві години? чудово, час повністю перезавантажити комп'ютер, як завжди!","['вже', 'минуло', 'дві', 'години', 'чудово', 'час', 'повністю', 'перезавантажити', ""комп'ютер"", 'як', 'завжди']",11,1
403,5382,Як я люблю коли мої сусіди вирішують сваритися о третій ночі. Чудова колискова!,openai,zeroshot,як я люблю коли мої сусіди вирішують сваритися о третій ночі. чудова колискова!,"['як', 'я', 'люблю', 'коли', 'мої', 'сусіди', 'вирішують', 'сваритися', 'о', 'третій', 'ночі', 'чудова', 'колискова']",13,1
404,5460,"О, ти поставив будильник на 5 ранку в вихідний? Класна ідея!",openai,zeroshot,"о, ти поставив будильник на 5 ранку в вихідний? класна ідея!","['о', 'ти', 'поставив', 'будильник', 'на', 'ранку', 'в', 'вихідний', 'класна', 'ідея']",10,1
405,4878,"Що, твій новий фільм – це просто шедевр, особливо ця сцена з вибухом туалету!",openai,zeroshot,"що, твій новий фільм – це просто шедевр, особливо ця сцена з вибухом туалету!","['що', 'твій', 'новий', 'фільм', 'це', 'просто', 'шедевр', 'особливо', 'ця', 'сцена', 'з', 'вибухом', 'туалету']",13,1
406,4887,"Чудово, в машині знову закінчилась бензина на півдорозі до дому, що може бути краще?",openai,zeroshot,"чудово, в машині знову закінчилась бензина на півдорозі до дому, що може бути краще?","['чудово', 'в', 'машині', 'знову', 'закінчилась', 'бензина', 'на', 'півдорозі', 'до', 'дому', 'що', 'може', 'бути', 'краще']",14,1
407,4810,"Ведення заміток під час конференції – таке розслаблення, що аж дух перехоплює!",openai,zeroshot,"ведення заміток під час конференції – таке розслаблення, що аж дух перехоплює!","['ведення', 'заміток', 'під', 'час', 'конференції', 'таке', 'розслаблення', 'що', 'аж', 'дух', 'перехоплює']",11,1
408,5327,"Так, тому що в Інтернеті завжди тільки правда.",openai,zeroshot,"так, тому що в інтернеті завжди тільки правда.","['так', 'тому', 'що', 'в', 'інтернеті', 'завжди', 'тільки', 'правда']",8,1
409,4737,"Абсолютно, звичайно, безсонна ніч і ранкове засідання - це те, що я люблю найбільше.",openai,zeroshot,"абсолютно, звичайно, безсонна ніч і ранкове засідання - це те, що я люблю найбільше.","['абсолютно', 'звичайно', 'безсонна', 'ніч', 'і', 'ранкове', 'засідання', 'це', 'те', 'що', 'я', 'люблю', 'найбільше']",13,1
410,4972,"О, чудово, ще одне повідомлення від моєї улюбленої рекламної компанії!",openai,zeroshot,"о, чудово, ще одне повідомлення від моєї улюбленої рекламної компанії!","['о', 'чудово', 'ще', 'одне', 'повідомлення', 'від', 'моєї', 'улюбленої', 'рекламної', 'компанії']",10,1
411,4790,"Здається, ми ще раз обговорюємо це питання. Яка радість знову витягти старі аргументи!",openai,zeroshot,"здається, ми ще раз обговорюємо це питання. яка радість знову витягти старі аргументи!","['здається', 'ми', 'ще', 'раз', 'обговорюємо', 'це', 'питання', 'яка', 'радість', 'знову', 'витягти', 'старі', 'аргументи']",13,1
412,4691,"Звичайно, давай зустрінемось у найбільш дощовий день, адже так підходящо!",openai,zeroshot,"звичайно, давай зустрінемось у найбільш дощовий день, адже так підходящо!","['звичайно', 'давай', 'зустрінемось', 'у', 'найбільш', 'дощовий', 'день', 'адже', 'так', 'підходящо']",10,1
413,5057,"Ну як же можна не полюбити твої сюрпризи, коли ти зникаєш на цілий день без попередження?",openai,zeroshot,"ну як же можна не полюбити твої сюрпризи, коли ти зникаєш на цілий день без попередження?","['ну', 'як', 'же', 'можна', 'не', 'полюбити', 'твої', 'сюрпризи', 'коли', 'ти', 'зникаєш', 'на', 'цілий', 'день', 'без', 'попередження']",16,1
414,5287,"Так, звісно, мені абсолютно не подобається моя нова кавомашина, яка варить каву в два рази швидше і смачніше.",openai,zeroshot,"так, звісно, мені абсолютно не подобається моя нова кавомашина, яка варить каву в два рази швидше і смачніше.","['так', 'звісно', 'мені', 'абсолютно', 'не', 'подобається', 'моя', 'нова', 'кавомашина', 'яка', 'варить', 'каву', 'в', 'два', 'рази', 'швидше', 'і', 'смачніше']",18,1
415,4959,Твій новий план по завоюванню світу бажанням спати до обіду є найсильнішим стратегічним ходом.,openai,zeroshot,твій новий план по завоюванню світу бажанням спати до обіду є найсильнішим стратегічним ходом.,"['твій', 'новий', 'план', 'по', 'завоюванню', 'світу', 'бажанням', 'спати', 'до', 'обіду', 'є', 'найсильнішим', 'стратегічним', 'ходом']",14,1
416,5123,"Я ж казав, що ще трохи і ми потрапимо в п'ятигодинний затор. Мої мрії здійснилися!",openai,zeroshot,"я ж казав, що ще трохи і ми потрапимо в п'ятигодинний затор. мої мрії здійснилися!","['я', 'ж', 'казав', 'що', 'ще', 'трохи', 'і', 'ми', 'потрапимо', 'в', ""п'ятигодинний"", 'затор', 'мої', 'мрії', 'здійснилися']",15,1
417,4825,"Дякую, твій постійний негатив - саме те, чого мені не вистачало для щастя.",openai,zeroshot,"дякую, твій постійний негатив - саме те, чого мені не вистачало для щастя.","['дякую', 'твій', 'постійний', 'негатив', 'саме', 'те', 'чого', 'мені', 'не', 'вистачало', 'для', 'щастя']",12,1
418,5491,"Прекрасно, що ти розповідаєш всі сюжетні повороти фільму, який я ще не бачив. Спасибі!",openai,zeroshot,"прекрасно, що ти розповідаєш всі сюжетні повороти фільму, який я ще не бачив. спасибі!","['прекрасно', 'що', 'ти', 'розповідаєш', 'всі', 'сюжетні', 'повороти', 'фільму', 'який', 'я', 'ще', 'не', 'бачив', 'спасибі']",14,1
419,5456,"О, ти вирішив навчитися грати на барабанах? Сусіди будуть в захваті!",openai,zeroshot,"о, ти вирішив навчитися грати на барабанах? сусіди будуть в захваті!","['о', 'ти', 'вирішив', 'навчитися', 'грати', 'на', 'барабанах', 'сусіди', 'будуть', 'в', 'захваті']",11,1
420,4657,"Ось це так повернення моїх п'яти хвилин, проведених на цьому відео!",openai,zeroshot,"ось це так повернення моїх п'яти хвилин, проведених на цьому відео!","['ось', 'це', 'так', 'повернення', 'моїх', ""п'яти"", 'хвилин', 'проведених', 'на', 'цьому', 'відео']",11,1
421,4859,"Як ти думаєш, якщо ми всі зробимо так, як ти кажеш, ми врятуємо цю зустріч?",openai,zeroshot,"як ти думаєш, якщо ми всі зробимо так, як ти кажеш, ми врятуємо цю зустріч?","['як', 'ти', 'думаєш', 'якщо', 'ми', 'всі', 'зробимо', 'так', 'як', 'ти', 'кажеш', 'ми', 'врятуємо', 'цю', 'зустріч']",15,1
422,4955,"Ти поводишся так тонко і тактовно, особливо коли кричиш на офіціанта.",openai,zeroshot,"ти поводишся так тонко і тактовно, особливо коли кричиш на офіціанта.","['ти', 'поводишся', 'так', 'тонко', 'і', 'тактовно', 'особливо', 'коли', 'кричиш', 'на', 'офіціанта']",11,1
423,4900,"Ні, я звичайно полюбляю стояти в чергах. Така медитація стоячи.",openai,zeroshot,"ні, я звичайно полюбляю стояти в чергах. така медитація стоячи.","['ні', 'я', 'звичайно', 'полюбляю', 'стояти', 'в', 'чергах', 'така', 'медитація', 'стоячи']",10,1
424,4730,"Вау, цей фільм зробив мене таким здивованим, не бачив нічого подібного... в останні дві години.",openai,zeroshot,"вау, цей фільм зробив мене таким здивованим, не бачив нічого подібного... в останні дві години.","['вау', 'цей', 'фільм', 'зробив', 'мене', 'таким', 'здивованим', 'не', 'бачив', 'нічого', 'подібного', 'в', 'останні', 'дві', 'години']",15,1
425,4916,"Вітання! Ти точно знаєш, як організувати розвал кухні після приготування чаю, ніби ти працюєш на кулінарному шоу.",openai,zeroshot,"вітання! ти точно знаєш, як організувати розвал кухні після приготування чаю, ніби ти працюєш на кулінарному шоу.","['вітання', 'ти', 'точно', 'знаєш', 'як', 'організувати', 'розвал', 'кухні', 'після', 'приготування', 'чаю', 'ніби', 'ти', 'працюєш', 'на', 'кулінарному', 'шоу']",17,1
426,4986,"О, звісно, після трьох годин на телефоні ти 'тільки прокинувся'.",openai,zeroshot,"о, звісно, після трьох годин на телефоні ти 'тільки прокинувся'.","['о', 'звісно', 'після', 'трьох', 'годин', 'на', 'телефоні', 'ти', 'тільки', 'прокинувся']",10,1
427,4851,"Я не можу дочекатися, коли ти поділишся ще однією беззмістовною історією.",openai,zeroshot,"я не можу дочекатися, коли ти поділишся ще однією беззмістовною історією.","['я', 'не', 'можу', 'дочекатися', 'коли', 'ти', 'поділишся', 'ще', 'однією', 'беззмістовною', 'історією']",11,1
428,5263,"О так, давай обговоримо цю тему ще раз. Третій раз за один день точно допоможе нам всім краще її зрозуміти.",openai,zeroshot,"о так, давай обговоримо цю тему ще раз. третій раз за один день точно допоможе нам всім краще її зрозуміти.","['о', 'так', 'давай', 'обговоримо', 'цю', 'тему', 'ще', 'раз', 'третій', 'раз', 'за', 'один', 'день', 'точно', 'допоможе', 'нам', 'всім', 'краще', 'її', 'зрозуміти']",20,1
429,5007,"Так, давайте обговоримо погоду знову, це ніколи не нудно.",openai,zeroshot,"так, давайте обговоримо погоду знову, це ніколи не нудно.","['так', 'давайте', 'обговоримо', 'погоду', 'знову', 'це', 'ніколи', 'не', 'нудно']",9,1
430,4671,"Мій телефон вирішив оновитися саме зараз, коли мені потрібно було зробити важливий дзвінок, чудовий таймінг!",openai,zeroshot,"мій телефон вирішив оновитися саме зараз, коли мені потрібно було зробити важливий дзвінок, чудовий таймінг!","['мій', 'телефон', 'вирішив', 'оновитися', 'саме', 'зараз', 'коли', 'мені', 'потрібно', 'було', 'зробити', 'важливий', 'дзвінок', 'чудовий', 'таймінг']",15,1
431,5163,"Нічого собі, ти знову закинув спортзал? Я і не помітив!",openai,zeroshot,"нічого собі, ти знову закинув спортзал? я і не помітив!","['нічого', 'собі', 'ти', 'знову', 'закинув', 'спортзал', 'я', 'і', 'не', 'помітив']",10,1
432,5221,"'Спасибі' за те, що ви розказуєте мені спойлери до моєї улюбленої серії, вже навіть не треба дивитися.",openai,zeroshot,"'спасибі' за те, що ви розказуєте мені спойлери до моєї улюбленої серії, вже навіть не треба дивитися.","['спасибі', 'за', 'те', 'що', 'ви', 'розказуєте', 'мені', 'спойлери', 'до', 'моєї', 'улюбленої', 'серії', 'вже', 'навіть', 'не', 'треба', 'дивитися']",17,1
433,4743,"Чудово, ця дієта, на якій я не можу їсти нічого смачного, точно зробить мій день.",openai,zeroshot,"чудово, ця дієта, на якій я не можу їсти нічого смачного, точно зробить мій день.","['чудово', 'ця', 'дієта', 'на', 'якій', 'я', 'не', 'можу', 'їсти', 'нічого', 'смачного', 'точно', 'зробить', 'мій', 'день']",15,1
434,4745,"Ну так, я просто обожнюю коли софт звалюється на половині важливої роботи. Нічого не може бути краще.",openai,zeroshot,"ну так, я просто обожнюю коли софт звалюється на половині важливої роботи. нічого не може бути краще.","['ну', 'так', 'я', 'просто', 'обожнюю', 'коли', 'софт', 'звалюється', 'на', 'половині', 'важливої', 'роботи', 'нічого', 'не', 'може', 'бути', 'краще']",17,1
435,4930,"Ось якщо вранці знайти, що кавоварка зламана, то день точно буде вдалим. Натхнення зашкалює!",openai,zeroshot,"ось якщо вранці знайти, що кавоварка зламана, то день точно буде вдалим. натхнення зашкалює!","['ось', 'якщо', 'вранці', 'знайти', 'що', 'кавоварка', 'зламана', 'то', 'день', 'точно', 'буде', 'вдалим', 'натхнення', 'зашкалює']",14,1
436,4653,"Ранковий затор, о, як я скучив за цим захоплюючим досвідом!",openai,zeroshot,"ранковий затор, о, як я скучив за цим захоплюючим досвідом!","['ранковий', 'затор', 'о', 'як', 'я', 'скучив', 'за', 'цим', 'захоплюючим', 'досвідом']",10,1
437,5478,"Ну ось, четвертий дзвінок від телемаркетолога цього дня. Я так радий, що хтось думає про мене!",openai,zeroshot,"ну ось, четвертий дзвінок від телемаркетолога цього дня. я так радий, що хтось думає про мене!","['ну', 'ось', 'четвертий', 'дзвінок', 'від', 'телемаркетолога', 'цього', 'дня', 'я', 'так', 'радий', 'що', 'хтось', 'думає', 'про', 'мене']",16,1
438,5255,"Я просто обожнюю, коли мій інтернет відключається щосьеть раз на день. Це так додає екстремалізму в робочий процес!",openai,zeroshot,"я просто обожнюю, коли мій інтернет відключається щосьеть раз на день. це так додає екстремалізму в робочий процес!","['я', 'просто', 'обожнюю', 'коли', 'мій', 'інтернет', 'відключається', 'щосьеть', 'раз', 'на', 'день', 'це', 'так', 'додає', 'екстремалізму', 'в', 'робочий', 'процес']",18,1
439,4954,Справжній гурман – їсти інстант-нудлі чотири рази на день. Вища кулінарна наука!,openai,zeroshot,справжній гурман – їсти інстант-нудлі чотири рази на день. вища кулінарна наука!,"['справжній', 'гурман', 'їсти', 'інстант', 'нудлі', 'чотири', 'рази', 'на', 'день', 'вища', 'кулінарна', 'наука']",12,1
440,5319,"О, яка насолода відчувати, як машина шумить і вібрує на кожному світлофорі!",openai,zeroshot,"о, яка насолода відчувати, як машина шумить і вібрує на кожному світлофорі!","['о', 'яка', 'насолода', 'відчувати', 'як', 'машина', 'шумить', 'і', 'вібрує', 'на', 'кожному', 'світлофорі']",12,1
441,5374,"О, ідеально! Комарі в кімнаті вночі - саме те, що потрібно для міцного сну.",openai,zeroshot,"о, ідеально! комарі в кімнаті вночі - саме те, що потрібно для міцного сну.","['о', 'ідеально', 'комарі', 'в', 'кімнаті', 'вночі', 'саме', 'те', 'що', 'потрібно', 'для', 'міцного', 'сну']",13,1
442,4689,"Так, телевізор в ресторані з гучним звуком - саме те, що потрібно для романтичної вечері.",openai,zeroshot,"так, телевізор в ресторані з гучним звуком - саме те, що потрібно для романтичної вечері.","['так', 'телевізор', 'в', 'ресторані', 'з', 'гучним', 'звуком', 'саме', 'те', 'що', 'потрібно', 'для', 'романтичної', 'вечері']",14,1
443,5222,"О, я люблю, коли в інтернеті закінчується трафік у самий незручний момент. Що може бути краще?",openai,zeroshot,"о, я люблю, коли в інтернеті закінчується трафік у самий незручний момент. що може бути краще?","['о', 'я', 'люблю', 'коли', 'в', 'інтернеті', 'закінчується', 'трафік', 'у', 'самий', 'незручний', 'момент', 'що', 'може', 'бути', 'краще']",16,1
444,5448,"О, так, звичайно, в Україні зима - це ідеальний час для відпочинку на пляжі.",openai,zeroshot,"о, так, звичайно, в україні зима - це ідеальний час для відпочинку на пляжі.","['о', 'так', 'звичайно', 'в', 'україні', 'зима', 'це', 'ідеальний', 'час', 'для', 'відпочинку', 'на', 'пляжі']",13,1
445,5182,"Дякую, що сказав ту ж історію вдесяте, вона не стала менш смішною.",openai,zeroshot,"дякую, що сказав ту ж історію вдесяте, вона не стала менш смішною.","['дякую', 'що', 'сказав', 'ту', 'ж', 'історію', 'вдесяте', 'вона', 'не', 'стала', 'менш', 'смішною']",12,1
446,4693,"Ура, ще один фільм про супергероїв! Нам точно бракувало цього!",openai,zeroshot,"ура, ще один фільм про супергероїв! нам точно бракувало цього!","['ура', 'ще', 'один', 'фільм', 'про', 'супергероїв', 'нам', 'точно', 'бракувало', 'цього']",10,1
447,5145,"Супер, новий ремонт дороги на моєму шляху в офіс. Люблю подорожувати свіжим перекритим маршрутом!",openai,zeroshot,"супер, новий ремонт дороги на моєму шляху в офіс. люблю подорожувати свіжим перекритим маршрутом!","['супер', 'новий', 'ремонт', 'дороги', 'на', 'моєму', 'шляху', 'в', 'офіс', 'люблю', 'подорожувати', 'свіжим', 'перекритим', 'маршрутом']",14,1
448,5039,"Як добре, що ти поділився черговою статтею про політику. Без твоїх коментарів я б загубився.",openai,zeroshot,"як добре, що ти поділився черговою статтею про політику. без твоїх коментарів я б загубився.","['як', 'добре', 'що', 'ти', 'поділився', 'черговою', 'статтею', 'про', 'політику', 'без', 'твоїх', 'коментарів', 'я', 'б', 'загубився']",15,1
449,4669,"О, геніально, пароль забуто, та ж як це могло статися в чотирнадцятий раз?",openai,zeroshot,"о, геніально, пароль забуто, та ж як це могло статися в чотирнадцятий раз?","['о', 'геніально', 'пароль', 'забуто', 'та', 'ж', 'як', 'це', 'могло', 'статися', 'в', 'чотирнадцятий', 'раз']",13,1
450,4979,"Ух ти, черговий селфі? Такі зміни! Справді не можна було обійтися без них.",openai,zeroshot,"ух ти, черговий селфі? такі зміни! справді не можна було обійтися без них.","['ух', 'ти', 'черговий', 'селфі', 'такі', 'зміни', 'справді', 'не', 'можна', 'було', 'обійтися', 'без', 'них']",13,1
451,4951,"У тебе просто талант втрачати ключі, сподіваюся наступного разу ти залишиш їх у замку.",openai,zeroshot,"у тебе просто талант втрачати ключі, сподіваюся наступного разу ти залишиш їх у замку.","['у', 'тебе', 'просто', 'талант', 'втрачати', 'ключі', 'сподіваюся', 'наступного', 'разу', 'ти', 'залишиш', 'їх', 'у', 'замку']",14,1
452,4654,"Ще одна електронна пошта з предложеннями збільшити все що завгодно, навіщо мені спам-фільтри.",openai,zeroshot,"ще одна електронна пошта з предложеннями збільшити все що завгодно, навіщо мені спам-фільтри.","['ще', 'одна', 'електронна', 'пошта', 'з', 'предложеннями', 'збільшити', 'все', 'що', 'завгодно', 'навіщо', 'мені', 'спам', 'фільтри']",14,1
453,4822,"Вау, три дні дощу підряд під час нашої пляжної відпустки – це так романтично!",openai,zeroshot,"вау, три дні дощу підряд під час нашої пляжної відпустки – це так романтично!","['вау', 'три', 'дні', 'дощу', 'підряд', 'під', 'час', 'нашої', 'пляжної', 'відпустки', 'це', 'так', 'романтично']",13,1
454,4904,"О, ідеально, реклама перед кожним відео у YouTube - саме те, що потрібно для повного щастя.",openai,zeroshot,"о, ідеально, реклама перед кожним відео у  - саме те, що потрібно для повного щастя.","['о', 'ідеально', 'реклама', 'перед', 'кожним', 'відео', 'у', 'саме', 'те', 'що', 'потрібно', 'для', 'повного', 'щастя']",14,1
455,5060,"Чудово, звісно, додайте три зустрічі на п'ятницю вечір. Це ж саме те, як я хотів провести вихідні.",openai,zeroshot,"чудово, звісно, додайте три зустрічі на п'ятницю вечір. це ж саме те, як я хотів провести вихідні.","['чудово', 'звісно', 'додайте', 'три', 'зустрічі', 'на', ""п'ятницю"", 'вечір', 'це', 'ж', 'саме', 'те', 'як', 'я', 'хотів', 'провести', 'вихідні']",17,1
456,4828,"Чудово, ще одне повідомлення від тебе, як же я без них жив?",openai,zeroshot,"чудово, ще одне повідомлення від тебе, як же я без них жив?","['чудово', 'ще', 'одне', 'повідомлення', 'від', 'тебе', 'як', 'же', 'я', 'без', 'них', 'жив']",12,1
457,5075,"Так, звісно, я в захваті від несподіваних візитів родичів. Ніщо не радує мене більше, як компанія цілий день.",openai,zeroshot,"так, звісно, я в захваті від несподіваних візитів родичів. ніщо не радує мене більше, як компанія цілий день.","['так', 'звісно', 'я', 'в', 'захваті', 'від', 'несподіваних', 'візитів', 'родичів', 'ніщо', 'не', 'радує', 'мене', 'більше', 'як', 'компанія', 'цілий', 'день']",18,1
458,5141,"Аха, телефон заряджено на 3% саме тоді, коли я залишив зарядний пристрій вдома. Хороший старт!",openai,zeroshot,"аха, телефон заряджено на 3% саме тоді, коли я залишив зарядний пристрій вдома. хороший старт!","['аха', 'телефон', 'заряджено', 'на', 'саме', 'тоді', 'коли', 'я', 'залишив', 'зарядний', 'пристрій', 'вдома', 'хороший', 'старт']",14,1
459,4701,"О, так, потрібно платити за додатковий багаж - це ж таке задоволення!",openai,zeroshot,"о, так, потрібно платити за додатковий багаж - це ж таке задоволення!","['о', 'так', 'потрібно', 'платити', 'за', 'додатковий', 'багаж', 'це', 'ж', 'таке', 'задоволення']",11,1
460,5325,"О, так, звичайно, у світі точно не вистачає реаліті-шоу.",openai,zeroshot,"о, так, звичайно, у світі точно не вистачає реаліті-шоу.","['о', 'так', 'звичайно', 'у', 'світі', 'точно', 'не', 'вистачає', 'реаліті', 'шоу']",10,1
